State,Provider Name,Address,City,Zip,Phone
CA,"ERG HOME HEALTH PROVIDER, INC                     ",11700 SOUTH STREET SUITE 200                                                                        ,ARTESIA             ,90701,5624031070
CA,"ARPI, INC HOME HEALTH CARE                        ","206 N JACKSON ST, STE 100                                                                           ",GLENDALE            ,91206,8182393949
CA,CLORAN HOME HEALTH SERVICES                       ,11428 E ARTESIA BLVD SUITE 3                                                                        ,ARTESIA             ,90701,5628607770
CA,WESTERN STATES HOME HEALTH CAR                    ,"301 NORTH PRAIRIE AVENUE, SUITE 511                                                                 ",INGLEWOOD           ,90301,3106724581
CA,ALWAYS BETTER CARE HOME HEALTH PROVIDERS          ,3600 WILSHIRE BLVD SUITE 1734                                                                       ,LOS ANGELES         ,90010,2132512315
CA,SPIRIT HOME HEALTH CARE                           ,8929 SOUTH SEPULVEDA STE 306                                                                        ,WESTCHESTER         ,90045,3106414100
CA,KANDDID HEALTHCARE INC                            ,"9161 SIERRA AVENUE, SUITE 200                                                                       ",FONTANA             ,92335,9095746000
CA,"ALDEN HOME HEALTH, INC                            ","1061 W AVENUE M-14, SUITIE A                                                                        ",PALMDALE            ,93551,6612668560
CA,GENTIVA HEALTH SERVICES - CERTIFIED               ,"10100 TRINITY PARKWAY, SUITE 425                                                                    ",STOCKTON            ,95219,2094747881
CA,"SUNSHINE HOME HEALTH CARE, INC                    ","4637 CHABOT DRIVE, SUITE 240                                                                        ",PLEASANTON          ,94588,9254691000
CA,SAN MARINO HOME HEALTH                            ,2233 HUNTINGTON DRIVE SUITE 3                                                                       ,SAN MARINO          ,91108,6265840635
CA,PROGRESSIVE 2000 HHC                              ,"948 NORTH FAIRFAX AVE, SUITE 200                                                                    ",LOS ANGELES         ,90046,3236552011
CA,EAST WEST HOME HEALTH                             ,"11818 SOUTH ST, #201                                                                                ",CERRITOS            ,90703,5622076970
CA,CALIFORNIA NURSES HOME HEALTH                     ,17418 CHATSWORTH STREET SUITE 200                                                                   ,GRANADA HILLS       ,91344,8188321889
CA,LAS POSAS HOME HEALTH SERVICES                    ,1601 CARMEN DR STE 202                                                                              ,CAMARILLO           ,93010,8054847284
CA,"ACT HOME HEALTH, INC                              ","12431 LEWIS STREET, SUITE 101                                                                       ",GARDEN GROVE        ,92840,7145600800
CA,CAPITAL HOME HEALTH AGENCY INC                    ,5751 W ADAMS BLVD                                                                                   ,LOS ANGELES         ,90016,3239307809
CA,"NEW VISION HOME HEALTH AGENCY, INC                ","12145 MORA DRIVE, UNIT 10                                                                           ",SANTA FE SPRINGS    ,90670,5629037771
CA,EPIC HOMECARE INC                                 ,6404 WILSHIRE BLVD #550                                                                             ,LOS ANGELES         ,90048,3236556186
CA,DOMINICAN HOME HEALTH                             ,"2045 40TH AVENUE, SUITE A                                                                           ",CAPITOLA            ,95010,8314657988
CA,DSP HOME HEALTH INC                               ,1815 EAST WORKMAN AVE STE D                                                                         ,WEST COVINA         ,91791,6263312265
CA,"FOUR SEASONS QUALITY HOME HEALTH, INC             ",4201 WILSHIRE BLVD SUITE 511                                                                        ,LOS ANGELES         ,90010,3239367948
CA,LORIAN HEALTH                                     ,"9325 SKY PARK COURT, SUITE 310                                                                      ",SAN DIEGO           ,92123,6192808184
CA,INTRA CARE HOME HEALTH SFV INC.                   ,"26635 AGOURA ROAD, STE 101                                                                          ",CALABASAS           ,91302,8186098884
CA,"HOME HEALTH SVCS OF CA, INC                       ","2140 W. OLYMPIC BLVD, SUITE 431                                                                     ",LOS ANGELES         ,90006,2133859949
CA,ACCXELL HOME HEALTH AGENCY                        ,370 AMA POLA AVENUE SUITE 203                                                                       ,TORRANCE            ,90501,3103473327
CA,LOS ROBLES HOME CARE SERVICES INC                 ,68 LONG COURT STE 2C                                                                                ,THOUSAND OAKS       ,91360,8057777234
CA,PRIORITY ONE HOME HEALTH SERVICES INC             ,4959 PALO VERDE STREET SUITE 108C                                                                   ,MONTCLAIR           ,91763,9096256377
CA,"AMERICAN EMPIRE HOME HEALTH CARE SERVICES, INC    ","2934 E GARVEY AVE S, STE 214                                                                        ",WEST COVINA         ,91791,6267326542
CA,"THE CENTER OF HOME HEALTH, INC                    ",20705 SOUTH WESTERN AVE SUITE 216                                                                   ,TORRANCE            ,90501,3107828100
CA,ASSISTED HOME CARE                                ,3731 WILSHIRE BLVD STE 516                                                                          ,LOS ANGELES         ,90010,2133818310
CA,KAISER FOUNDATION HOSPITAL HOME HEALTH AGENCY     ,17284 SLOVER AVENUE                                                                                 ,FONTANA             ,92335,9095551212
CA,"ACE HEALTH SYSTEMS, INC                           ",11385 183RD STREET                                                                                  ,CERRITOS            ,90703,5624020288
CA,THE HOME CARE GROUP INC                           ,20620 LEAPWOOD AVENUE SUITE L                                                                       ,CARSON              ,90746,3105169255
CA,CHS HOMECARE                                      ,"2525 CHERRY AVENUE, SUITE 320                                                                       ",SIGNAL HILL         ,90755,5622561640
CA,"ACCURATE HOME HEALTH CARE, INC                    ","3360 FLAIR DR, STE 210A                                                                             ",EL MONTE            ,91731,6265765006
